Time,CO₂(ppm),Temperature(°C),Humidity(%),Pressure(hPa)
1/7/2021 1:34:51 AM,"745","21.1","37","1016"
1/7/2021 1:35:51 AM,"745","21.1","37","1016"
1/7/2021 1:36:51 AM,"745","21.1","37","1016"
1/7/2021 1:37:51 AM,"745","21.1","37","1016"
1/7/2021 1:38:51 AM,"739","21.1","37","1016"
1/7/2021 1:39:51 AM,"739","21.1","37","1016"
1/7/2021 1:40:51 AM,"739","21.1","37","1016"
1/7/2021 1:41:51 AM,"739","21.1","37","1016"
1/7/2021 1:42:51 AM,"739","21.1","37","1016"
1/7/2021 1:43:51 AM,"734","21.1","37","1016"
1/7/2021 1:44:51 AM,"734","21.1","37","1016"
1/7/2021 1:45:51 AM,"734","21.1","37","1016"
1/7/2021 1:46:51 AM,"734","21.1","37","1016"
1/7/2021 1:47:51 AM,"734","21.1","37","1016"
1/7/2021 1:48:51 AM,"729","21.2","37","1016"
1/7/2021 1:49:51 AM,"729","21.2","37","1016"
1/7/2021 1:50:51 AM,"729","21.2","37","1016"
1/7/2021 1:51:51 AM,"729","21.2","37","1016"
1/7/2021 1:52:51 AM,"729","21.2","37","1016"
1/7/2021 1:53:51 AM,"733","21.2","37","1015"
1/7/2021 1:54:51 AM,"733","21.2","37","1015"
1/7/2021 1:55:51 AM,"733","21.2","37","1015"
1/7/2021 1:56:51 AM,"733","21.2","37","1015"
1/7/2021 1:57:51 AM,"733","21.2","37","1015"
1/7/2021 1:58:51 AM,"713","21.2","37","1015"
1/7/2021 1:59:51 AM,"713","21.2","37","1015"
1/7/2021 2:00:51 AM,"713","21.2","37","1015"
1/7/2021 2:01:51 AM,"713","21.2","37","1015"
1/7/2021 2:02:51 AM,"713","21.2","37","1015"
1/7/2021 2:03:51 AM,"733","21.3","37","1015"
1/7/2021 2:04:51 AM,"733","21.3","37","1015"
1/7/2021 2:05:51 AM,"733","21.3","37","1015"
1/7/2021 2:06:51 AM,"733","21.3","37","1015"
1/7/2021 2:07:51 AM,"733","21.3","37","1015"
1/7/2021 2:08:51 AM,"732","21.3","37","1015"
1/7/2021 2:09:51 AM,"732","21.3","37","1015"
1/7/2021 2:10:51 AM,"732","21.3","37","1015"
1/7/2021 2:11:51 AM,"732","21.3","37","1015"
1/7/2021 2:12:51 AM,"732","21.3","37","1015"
1/7/2021 2:13:51 AM,"698","21.3","37","1015"
1/7/2021 2:14:51 AM,"698","21.3","37","1015"
1/7/2021 2:15:51 AM,"698","21.3","37","1015"
1/7/2021 2:16:51 AM,"698","21.3","37","1015"
1/7/2021 2:17:51 AM,"698","21.3","37","1015"
1/7/2021 2:18:51 AM,"708","21.4","37","1015"
1/7/2021 2:19:51 AM,"708","21.4","37","1015"
1/7/2021 2:20:51 AM,"708","21.4","37","1015"
1/7/2021 2:21:51 AM,"708","21.4","37","1015"
1/7/2021 2:22:51 AM,"708","21.4","37","1015"
1/7/2021 2:23:51 AM,"697","21.4","37","1015"
1/7/2021 2:24:51 AM,"697","21.4","37","1015"
1/7/2021 2:25:51 AM,"697","21.4","37","1015"
1/7/2021 2:26:51 AM,"697","21.4","37","1015"
1/7/2021 2:27:51 AM,"697","21.4","37","1015"
1/7/2021 2:28:51 AM,"703","21.5","37","1015"
1/7/2021 2:29:51 AM,"703","21.5","37","1015"
1/7/2021 2:30:51 AM,"703","21.5","37","1015"
1/7/2021 2:31:51 AM,"703","21.5","37","1015"
1/7/2021 2:32:51 AM,"703","21.5","37","1015"
1/7/2021 2:33:51 AM,"698","21.5","37","1015"
1/7/2021 2:34:51 AM,"698","21.5","37","1015"
1/7/2021 2:35:51 AM,"698","21.5","37","1015"
1/7/2021 2:36:51 AM,"698","21.5","37","1015"
1/7/2021 2:37:51 AM,"698","21.5","37","1015"
1/7/2021 2:38:51 AM,"689","21.5","37","1015"
1/7/2021 2:39:51 AM,"689","21.5","37","1015"
1/7/2021 2:40:51 AM,"689","21.5","37","1015"
1/7/2021 2:41:51 AM,"689","21.5","37","1015"
1/7/2021 2:42:51 AM,"689","21.5","37","1015"
1/7/2021 2:43:51 AM,"714","21.6","37","1015"
1/7/2021 2:44:51 AM,"714","21.6","37","1015"
1/7/2021 2:45:51 AM,"714","21.6","37","1015"
1/7/2021 2:46:51 AM,"714","21.6","37","1015"
1/7/2021 2:47:51 AM,"714","21.6","37","1015"
1/7/2021 2:48:51 AM,"679","21.6","37","1015"
1/7/2021 2:49:51 AM,"679","21.6","37","1015"
1/7/2021 2:50:51 AM,"679","21.6","37","1015"
1/7/2021 2:51:51 AM,"679","21.6","37","1015"
1/7/2021 2:52:51 AM,"679","21.6","37","1015"
1/7/2021 2:53:51 AM,"687","21.7","37","1015"
1/7/2021 2:54:51 AM,"687","21.7","37","1015"
1/7/2021 2:55:51 AM,"687","21.7","37","1015"
1/7/2021 2:56:51 AM,"687","21.7","37","1015"
1/7/2021 2:57:51 AM,"687","21.7","37","1015"
1/7/2021 2:58:51 AM,"684","21.7","37","1015"
1/7/2021 2:59:51 AM,"684","21.7","37","1015"
1/7/2021 3:00:51 AM,"684","21.7","37","1015"
1/7/2021 3:01:51 AM,"684","21.7","37","1015"
1/7/2021 3:02:51 AM,"684","21.7","37","1015"
1/7/2021 3:03:51 AM,"675","21.7","37","1015"
1/7/2021 3:04:51 AM,"675","21.7","37","1015"
1/7/2021 3:05:51 AM,"675","21.7","37","1015"
1/7/2021 3:06:51 AM,"675","21.7","37","1015"
1/7/2021 3:07:51 AM,"675","21.7","37","1015"
1/7/2021 3:08:51 AM,"682","21.8","37","1015"
1/7/2021 3:09:51 AM,"682","21.8","37","1015"
1/7/2021 3:10:51 AM,"682","21.8","37","1015"
1/7/2021 3:11:51 AM,"682","21.8","37","1015"
1/7/2021 3:12:51 AM,"682","21.8","37","1015"
1/7/2021 3:13:51 AM,"678","21.8","36","1015"
1/7/2021 3:14:51 AM,"678","21.8","36","1015"
1/7/2021 3:15:51 AM,"678","21.8","36","1015"
1/7/2021 3:16:51 AM,"678","21.8","36","1015"
1/7/2021 3:17:51 AM,"678","21.8","36","1015"
1/7/2021 3:18:51 AM,"684","21.8","36","1015"
1/7/2021 3:19:51 AM,"684","21.8","36","1015"
1/7/2021 3:20:51 AM,"684","21.8","36","1015"
1/7/2021 3:21:51 AM,"684","21.8","36","1015"
1/7/2021 3:22:51 AM,"684","21.8","36","1015"
1/7/2021 3:23:51 AM,"680","21.9","36","1015"
1/7/2021 3:24:51 AM,"680","21.9","36","1015"
1/7/2021 3:25:51 AM,"680","21.9","36","1015"
1/7/2021 3:26:51 AM,"680","21.9","36","1015"
1/7/2021 3:27:51 AM,"680","21.9","36","1015"
1/7/2021 3:28:51 AM,"670","21.9","36","1015"
1/7/2021 3:29:51 AM,"670","21.9","36","1015"
1/7/2021 3:30:51 AM,"670","21.9","36","1015"
1/7/2021 3:31:51 AM,"670","21.9","36","1015"
1/7/2021 3:32:51 AM,"670","21.9","36","1015"
1/7/2021 3:33:51 AM,"653","21.9","36","1015"
1/7/2021 3:34:51 AM,"653","21.9","36","1015"
1/7/2021 3:35:51 AM,"653","21.9","36","1015"
1/7/2021 3:36:51 AM,"653","21.9","36","1015"
1/7/2021 3:37:51 AM,"653","21.9","36","1015"
1/7/2021 3:38:51 AM,"658","21.9","36","1015"
1/7/2021 3:39:51 AM,"658","21.9","36","1015"
1/7/2021 3:40:51 AM,"658","21.9","36","1015"
1/7/2021 3:41:51 AM,"658","21.9","36","1015"
1/7/2021 3:42:51 AM,"658","21.9","36","1015"
1/7/2021 3:43:51 AM,"659","22.0","36","1015"
1/7/2021 3:44:51 AM,"659","22.0","36","1015"
1/7/2021 3:45:51 AM,"659","22.0","36","1015"
1/7/2021 3:46:51 AM,"659","22.0","36","1015"
1/7/2021 3:47:51 AM,"659","22.0","36","1015"
1/7/2021 3:48:51 AM,"655","22.0","36","1015"
1/7/2021 3:49:51 AM,"655","22.0","36","1015"
1/7/2021 3:50:51 AM,"655","22.0","36","1015"
1/7/2021 3:51:51 AM,"655","22.0","36","1015"
1/7/2021 3:52:51 AM,"655","22.0","36","1015"
1/7/2021 3:53:51 AM,"648","22.0","36","1015"
1/7/2021 3:54:51 AM,"648","22.0","36","1015"
1/7/2021 3:55:51 AM,"648","22.0","36","1015"
1/7/2021 3:56:51 AM,"648","22.0","36","1015"
1/7/2021 3:57:51 AM,"648","22.0","36","1015"
1/7/2021 3:58:51 AM,"653","22.0","36","1015"
1/7/2021 3:59:51 AM,"653","22.0","36","1015"
1/7/2021 4:00:51 AM,"653","22.0","36","1015"
1/7/2021 4:01:51 AM,"653","22.0","36","1015"
1/7/2021 4:02:51 AM,"653","22.0","36","1015"
1/7/2021 4:03:51 AM,"646","22.1","36","1015"
1/7/2021 4:04:51 AM,"646","22.1","36","1015"
1/7/2021 4:05:51 AM,"646","22.1","36","1015"
1/7/2021 4:06:51 AM,"646","22.1","36","1015"
1/7/2021 4:07:51 AM,"646","22.1","36","1015"
1/7/2021 4:08:51 AM,"629","22.1","36","1015"
1/7/2021 4:09:51 AM,"629","22.1","36","1015"
1/7/2021 4:10:51 AM,"629","22.1","36","1015"
1/7/2021 4:11:51 AM,"629","22.1","36","1015"
1/7/2021 4:12:51 AM,"629","22.1","36","1015"
1/7/2021 4:13:51 AM,"621","22.1","36","1015"
1/7/2021 4:14:51 AM,"621","22.1","36","1015"
1/7/2021 4:15:51 AM,"621","22.1","36","1015"
1/7/2021 4:16:51 AM,"621","22.1","36","1015"
1/7/2021 4:17:51 AM,"621","22.1","36","1015"
1/7/2021 4:18:51 AM,"641","22.2","36","1015"
1/7/2021 4:19:51 AM,"641","22.2","36","1015"
1/7/2021 4:20:51 AM,"641","22.2","36","1015"
1/7/2021 4:21:51 AM,"641","22.2","36","1015"
1/7/2021 4:22:51 AM,"641","22.2","36","1015"
1/7/2021 4:23:51 AM,"639","22.2","36","1015"
1/7/2021 4:24:51 AM,"639","22.2","36","1015"
1/7/2021 4:25:51 AM,"639","22.2","36","1015"
1/7/2021 4:26:51 AM,"639","22.2","36","1015"
1/7/2021 4:27:51 AM,"639","22.2","36","1015"
1/7/2021 4:28:51 AM,"631","22.2","36","1015"
1/7/2021 4:29:51 AM,"631","22.2","36","1015"
1/7/2021 4:30:51 AM,"631","22.2","36","1015"
1/7/2021 4:31:51 AM,"631","22.2","36","1015"
1/7/2021 4:32:51 AM,"631","22.2","36","1015"
1/7/2021 4:33:51 AM,"642","22.2","36","1015"
1/7/2021 4:34:51 AM,"642","22.2","36","1015"
1/7/2021 4:35:51 AM,"642","22.2","36","1015"
1/7/2021 4:36:51 AM,"642","22.2","36","1015"
1/7/2021 4:37:51 AM,"642","22.2","36","1015"
1/7/2021 4:38:51 AM,"643","22.2","36","1015"
1/7/2021 4:39:51 AM,"643","22.2","36","1015"
1/7/2021 4:40:51 AM,"643","22.2","36","1015"
1/7/2021 4:41:51 AM,"643","22.2","36","1015"
1/7/2021 4:42:51 AM,"643","22.2","36","1015"
1/7/2021 4:43:51 AM,"608","22.2","36","1015"
1/7/2021 4:44:51 AM,"608","22.2","36","1015"
1/7/2021 4:45:51 AM,"608","22.2","36","1015"
1/7/2021 4:46:51 AM,"608","22.2","36","1015"
1/7/2021 4:47:51 AM,"608","22.2","36","1015"
1/7/2021 4:48:51 AM,"629","22.3","36","1015"
1/7/2021 4:49:51 AM,"629","22.3","36","1015"
1/7/2021 4:50:51 AM,"629","22.3","36","1015"
1/7/2021 4:51:51 AM,"629","22.3","36","1015"
1/7/2021 4:52:51 AM,"629","22.3","36","1015"
1/7/2021 4:53:51 AM,"630","22.3","36","1015"
1/7/2021 4:54:51 AM,"630","22.3","36","1015"
1/7/2021 4:55:51 AM,"630","22.3","36","1015"
1/7/2021 4:56:51 AM,"630","22.3","36","1015"
1/7/2021 4:57:51 AM,"630","22.3","36","1015"
1/7/2021 4:58:51 AM,"622","22.3","36","1015"
1/7/2021 4:59:51 AM,"622","22.3","36","1015"
1/7/2021 5:00:51 AM,"622","22.3","36","1015"
1/7/2021 5:01:51 AM,"622","22.3","36","1015"
1/7/2021 5:02:51 AM,"622","22.3","36","1015"
1/7/2021 5:03:51 AM,"608","22.3","36","1015"
1/7/2021 5:04:51 AM,"608","22.3","36","1015"
1/7/2021 5:05:51 AM,"608","22.3","36","1015"
1/7/2021 5:06:51 AM,"608","22.3","36","1015"
1/7/2021 5:07:51 AM,"608","22.3","36","1015"
1/7/2021 5:08:51 AM,"598","22.3","36","1015"
1/7/2021 5:09:51 AM,"598","22.3","36","1015"
1/7/2021 5:10:51 AM,"598","22.3","36","1015"
1/7/2021 5:11:51 AM,"598","22.3","36","1015"
1/7/2021 5:12:51 AM,"598","22.3","36","1015"
1/7/2021 5:13:51 AM,"623","22.3","36","1015"
1/7/2021 5:14:51 AM,"623","22.3","36","1015"
1/7/2021 5:15:51 AM,"623","22.3","36","1015"
1/7/2021 5:16:51 AM,"623","22.3","36","1015"
1/7/2021 5:17:51 AM,"623","22.3","36","1015"
1/7/2021 5:18:51 AM,"615","22.3","36","1015"
1/7/2021 5:19:51 AM,"615","22.3","36","1015"
1/7/2021 5:20:51 AM,"615","22.3","36","1015"
1/7/2021 5:21:51 AM,"615","22.3","36","1015"
1/7/2021 5:22:51 AM,"615","22.3","36","1015"
1/7/2021 5:23:51 AM,"617","22.3","35","1015"
1/7/2021 5:24:51 AM,"617","22.3","35","1015"
1/7/2021 5:25:51 AM,"617","22.3","35","1015"
1/7/2021 5:26:51 AM,"617","22.3","35","1015"
1/7/2021 5:27:51 AM,"617","22.3","35","1015"
1/7/2021 5:28:51 AM,"623","22.4","35","1015"
1/7/2021 5:29:51 AM,"623","22.4","35","1015"
1/7/2021 5:30:51 AM,"623","22.4","35","1015"
1/7/2021 5:31:51 AM,"623","22.4","35","1015"
1/7/2021 5:32:51 AM,"623","22.4","35","1015"
1/7/2021 5:33:51 AM,"589","22.4","35","1015"
1/7/2021 5:34:51 AM,"589","22.4","35","1015"
1/7/2021 5:35:51 AM,"589","22.4","35","1015"
1/7/2021 5:36:51 AM,"589","22.4","35","1015"
1/7/2021 5:37:51 AM,"589","22.4","35","1015"
1/7/2021 5:38:51 AM,"607","22.4","35","1015"
1/7/2021 5:39:51 AM,"607","22.4","35","1015"
1/7/2021 5:40:51 AM,"607","22.4","35","1015"
1/7/2021 5:41:51 AM,"607","22.4","35","1015"
1/7/2021 5:42:51 AM,"607","22.4","35","1015"
1/7/2021 5:43:51 AM,"617","22.4","35","1015"
1/7/2021 5:44:51 AM,"617","22.4","35","1015"
1/7/2021 5:45:51 AM,"617","22.4","35","1015"
1/7/2021 5:46:51 AM,"617","22.4","35","1015"
1/7/2021 5:47:51 AM,"617","22.4","35","1015"
1/7/2021 5:48:51 AM,"587","22.4","35","1015"
1/7/2021 5:49:51 AM,"587","22.4","35","1015"
1/7/2021 5:50:51 AM,"587","22.4","35","1015"
1/7/2021 5:51:51 AM,"587","22.4","35","1015"
1/7/2021 5:52:51 AM,"587","22.4","35","1015"
1/7/2021 5:53:51 AM,"617","22.4","35","1015"
1/7/2021 5:54:51 AM,"617","22.4","35","1015"
1/7/2021 5:55:51 AM,"617","22.4","35","1015"
1/7/2021 5:56:51 AM,"617","22.4","35","1015"
1/7/2021 5:57:51 AM,"617","22.4","35","1015"
1/7/2021 5:58:51 AM,"602","22.4","35","1015"
1/7/2021 5:59:51 AM,"602","22.4","35","1015"
1/7/2021 6:00:51 AM,"602","22.4","35","1015"
1/7/2021 6:01:51 AM,"602","22.4","35","1015"
1/7/2021 6:02:51 AM,"602","22.4","35","1015"
1/7/2021 6:03:51 AM,"613","22.5","35","1015"
1/7/2021 6:04:51 AM,"613","22.5","35","1015"
1/7/2021 6:05:51 AM,"613","22.5","35","1015"
1/7/2021 6:06:51 AM,"613","22.5","35","1015"
1/7/2021 6:07:51 AM,"613","22.5","35","1015"
1/7/2021 6:08:51 AM,"608","22.5","35","1015"
1/7/2021 6:09:51 AM,"608","22.5","35","1015"
1/7/2021 6:10:51 AM,"608","22.5","35","1015"
1/7/2021 6:11:51 AM,"608","22.5","35","1015"
1/7/2021 6:12:51 AM,"608","22.5","35","1015"
1/7/2021 6:13:51 AM,"616","22.5","35","1015"
1/7/2021 6:14:51 AM,"616","22.5","35","1015"
1/7/2021 6:15:51 AM,"616","22.5","35","1015"
1/7/2021 6:16:51 AM,"616","22.5","35","1015"
1/7/2021 6:17:51 AM,"616","22.5","35","1015"
1/7/2021 6:18:51 AM,"604","22.5","35","1015"
1/7/2021 6:19:51 AM,"604","22.5","35","1015"
1/7/2021 6:20:51 AM,"604","22.5","35","1015"
1/7/2021 6:21:51 AM,"604","22.5","35","1015"
1/7/2021 6:22:51 AM,"604","22.5","35","1015"
1/7/2021 6:23:51 AM,"603","22.5","35","1015"
1/7/2021 6:24:51 AM,"603","22.5","35","1015"
1/7/2021 6:25:51 AM,"603","22.5","35","1015"
1/7/2021 6:26:51 AM,"603","22.5","35","1015"
1/7/2021 6:27:51 AM,"603","22.5","35","1015"
1/7/2021 6:28:51 AM,"591","22.6","35","1015"
1/7/2021 6:29:51 AM,"591","22.6","35","1015"
1/7/2021 6:30:51 AM,"591","22.6","35","1015"
1/7/2021 6:31:51 AM,"591","22.6","35","1015"
1/7/2021 6:32:51 AM,"591","22.6","35","1015"
1/7/2021 6:33:51 AM,"585","22.6","35","1015"
1/7/2021 6:34:51 AM,"585","22.6","35","1015"
1/7/2021 6:35:51 AM,"585","22.6","35","1015"
1/7/2021 6:36:51 AM,"585","22.6","35","1015"
1/7/2021 6:37:51 AM,"585","22.6","35","1015"
1/7/2021 6:38:51 AM,"586","22.6","35","1014"
1/7/2021 6:39:51 AM,"586","22.6","35","1014"
1/7/2021 6:40:51 AM,"586","22.6","35","1014"
1/7/2021 6:41:51 AM,"586","22.6","35","1014"
1/7/2021 6:42:51 AM,"586","22.6","35","1014"
1/7/2021 6:43:51 AM,"603","22.6","35","1014"
1/7/2021 6:44:51 AM,"603","22.6","35","1014"
1/7/2021 6:45:51 AM,"603","22.6","35","1014"
1/7/2021 6:46:51 AM,"603","22.6","35","1014"
1/7/2021 6:47:51 AM,"603","22.6","35","1014"
1/7/2021 6:48:51 AM,"590","22.6","35","1014"
1/7/2021 6:49:51 AM,"590","22.6","35","1014"
1/7/2021 6:50:51 AM,"590","22.6","35","1014"
1/7/2021 6:51:51 AM,"590","22.6","35","1014"
1/7/2021 6:52:51 AM,"590","22.6","35","1014"
1/7/2021 6:53:51 AM,"580","22.6","35","1014"
1/7/2021 6:54:51 AM,"580","22.6","35","1014"
1/7/2021 6:55:51 AM,"580","22.6","35","1014"
1/7/2021 6:56:51 AM,"580","22.6","35","1014"
1/7/2021 6:57:51 AM,"580","22.6","35","1014"
1/7/2021 6:58:51 AM,"576","22.6","35","1014"
1/7/2021 6:59:51 AM,"576","22.6","35","1014"
1/7/2021 7:00:51 AM,"576","22.6","35","1014"
1/7/2021 7:01:51 AM,"576","22.6","35","1014"
1/7/2021 7:02:51 AM,"576","22.6","35","1014"
1/7/2021 7:03:51 AM,"588","22.6","35","1014"
1/7/2021 7:04:51 AM,"588","22.6","35","1014"
1/7/2021 7:05:51 AM,"588","22.6","35","1014"
1/7/2021 7:06:51 AM,"588","22.6","35","1014"
1/7/2021 7:07:51 AM,"588","22.6","35","1014"
1/7/2021 7:08:51 AM,"586","22.7","35","1014"
1/7/2021 7:09:51 AM,"586","22.7","35","1014"
1/7/2021 7:10:51 AM,"586","22.7","35","1014"
1/7/2021 7:11:51 AM,"586","22.7","35","1014"
1/7/2021 7:12:51 AM,"586","22.7","35","1014"
1/7/2021 7:13:51 AM,"601","22.7","35","1015"
1/7/2021 7:14:51 AM,"601","22.7","35","1015"
1/7/2021 7:15:51 AM,"601","22.7","35","1015"
1/7/2021 7:16:51 AM,"601","22.7","35","1015"
1/7/2021 7:17:51 AM,"601","22.7","35","1015"
1/7/2021 7:18:51 AM,"591","22.7","35","1014"
1/7/2021 7:19:51 AM,"591","22.7","35","1014"
1/7/2021 7:20:51 AM,"591","22.7","35","1014"
1/7/2021 7:21:51 AM,"591","22.7","35","1014"
1/7/2021 7:22:51 AM,"591","22.7","35","1014"
1/7/2021 7:23:51 AM,"581","22.7","35","1014"
1/7/2021 7:24:51 AM,"581","22.7","35","1014"
1/7/2021 7:25:51 AM,"581","22.7","35","1014"
1/7/2021 7:26:51 AM,"581","22.7","35","1014"
1/7/2021 7:27:51 AM,"581","22.7","35","1014"
1/7/2021 7:28:51 AM,"605","22.7","35","1014"
1/7/2021 7:29:51 AM,"605","22.7","35","1014"
1/7/2021 7:30:51 AM,"605","22.7","35","1014"
1/7/2021 7:31:51 AM,"605","22.7","35","1014"
1/7/2021 7:32:51 AM,"605","22.7","35","1014"
1/7/2021 7:33:51 AM,"619","22.7","35","1014"
1/7/2021 7:34:51 AM,"619","22.7","35","1014"
1/7/2021 7:35:51 AM,"619","22.7","35","1014"
1/7/2021 7:36:51 AM,"619","22.7","35","1014"
1/7/2021 7:37:51 AM,"619","22.7","35","1014"
1/7/2021 7:38:51 AM,"651","22.8","35","1014"
1/7/2021 7:39:51 AM,"651","22.8","35","1014"
1/7/2021 7:40:51 AM,"651","22.8","35","1014"
1/7/2021 7:41:51 AM,"651","22.8","35","1014"
1/7/2021 7:42:51 AM,"651","22.8","35","1014"
1/7/2021 7:43:51 AM,"672","22.7","35","1014"
1/7/2021 7:44:51 AM,"672","22.7","35","1014"
1/7/2021 7:45:51 AM,"672","22.7","35","1014"
1/7/2021 7:46:51 AM,"672","22.7","35","1014"
1/7/2021 7:47:51 AM,"672","22.7","35","1014"
1/7/2021 7:48:51 AM,"664","22.8","35","1014"
1/7/2021 7:49:51 AM,"664","22.8","35","1014"
1/7/2021 7:50:51 AM,"664","22.8","35","1014"
1/7/2021 7:51:51 AM,"664","22.8","35","1014"
1/7/2021 7:52:51 AM,"664","22.8","35","1014"
1/7/2021 7:53:51 AM,"672","22.8","36","1014"
1/7/2021 7:54:51 AM,"672","22.8","36","1014"
1/7/2021 7:55:51 AM,"672","22.8","36","1014"
1/7/2021 7:56:51 AM,"672","22.8","36","1014"
1/7/2021 7:57:51 AM,"672","22.8","36","1014"
1/7/2021 7:58:51 AM,"751","22.8","36","1014"
1/7/2021 7:59:51 AM,"751","22.8","36","1014"
1/7/2021 8:00:51 AM,"751","22.8","36","1014"
1/7/2021 8:01:51 AM,"751","22.8","36","1014"
1/7/2021 8:02:51 AM,"751","22.8","36","1014"
1/7/2021 8:03:51 AM,"796","22.8","36","1014"
1/7/2021 8:04:51 AM,"796","22.8","36","1014"
1/7/2021 8:05:51 AM,"796","22.8","36","1014"
1/7/2021 8:06:51 AM,"796","22.8","36","1014"
1/7/2021 8:07:51 AM,"796","22.8","36","1014"
1/7/2021 8:08:51 AM,"755","22.7","36","1014"
1/7/2021 8:09:51 AM,"755","22.7","36","1014"
1/7/2021 8:10:51 AM,"755","22.7","36","1014"
1/7/2021 8:11:51 AM,"755","22.7","36","1014"
1/7/2021 8:12:51 AM,"755","22.7","36","1014"
1/7/2021 8:13:51 AM,"652","22.4","35","1014"
1/7/2021 8:14:51 AM,"652","22.4","35","1014"
1/7/2021 8:15:51 AM,"652","22.4","35","1014"
1/7/2021 8:16:51 AM,"652","22.4","35","1014"
1/7/2021 8:17:51 AM,"652","22.4","35","1014"
1/7/2021 8:18:51 AM,"614","22.1","35","1014"
1/7/2021 8:19:51 AM,"614","22.1","35","1014"
1/7/2021 8:20:51 AM,"614","22.1","35","1014"
1/7/2021 8:21:51 AM,"614","22.1","35","1014"
1/7/2021 8:22:51 AM,"614","22.1","35","1014"
1/7/2021 8:23:51 AM,"587","22.0","34","1015"
1/7/2021 8:24:51 AM,"587","22.0","34","1015"
1/7/2021 8:25:51 AM,"587","22.0","34","1015"
1/7/2021 8:26:51 AM,"587","22.0","34","1015"
1/7/2021 8:27:51 AM,"587","22.0","34","1015"
1/7/2021 8:28:51 AM,"582","22.0","34","1014"
1/7/2021 8:29:51 AM,"582","22.0","34","1014"
1/7/2021 8:30:51 AM,"582","22.0","34","1014"
1/7/2021 8:31:51 AM,"582","22.0","34","1014"
1/7/2021 8:32:51 AM,"582","22.0","34","1014"
1/7/2021 8:33:51 AM,"588","22.1","34","1015"
1/7/2021 8:34:51 AM,"588","22.1","34","1015"
1/7/2021 8:35:51 AM,"588","22.1","34","1015"
1/7/2021 8:36:51 AM,"588","22.1","34","1015"
1/7/2021 8:37:51 AM,"588","22.1","34","1015"
1/7/2021 8:38:51 AM,"619","22.1","34","1015"
1/7/2021 8:39:51 AM,"619","22.1","34","1015"
1/7/2021 8:40:51 AM,"619","22.1","34","1015"
1/7/2021 8:41:51 AM,"619","22.1","34","1015"
1/7/2021 8:42:51 AM,"619","22.1","34","1015"
1/7/2021 8:43:51 AM,"656","22.1","34","1015"
1/7/2021 8:44:51 AM,"656","22.1","34","1015"
1/7/2021 8:45:51 AM,"656","22.1","34","1015"
1/7/2021 8:46:51 AM,"656","22.1","34","1015"
1/7/2021 8:47:51 AM,"656","22.1","34","1015"
1/7/2021 8:48:51 AM,"665","22.2","35","1015"
1/7/2021 8:49:51 AM,"665","22.2","35","1015"
1/7/2021 8:50:51 AM,"665","22.2","35","1015"
1/7/2021 8:51:51 AM,"665","22.2","35","1015"
1/7/2021 8:52:51 AM,"665","22.2","35","1015"
1/7/2021 8:53:51 AM,"657","22.2","35","1015"
1/7/2021 8:54:51 AM,"657","22.2","35","1015"
1/7/2021 8:55:51 AM,"657","22.2","35","1015"
1/7/2021 8:56:51 AM,"657","22.2","35","1015"
1/7/2021 8:57:51 AM,"657","22.2","35","1015"
1/7/2021 8:58:51 AM,"663","22.2","35","1015"
1/7/2021 8:59:51 AM,"663","22.2","35","1015"
1/7/2021 9:00:51 AM,"663","22.2","35","1015"
1/7/2021 9:01:51 AM,"663","22.2","35","1015"
1/7/2021 9:02:51 AM,"663","22.2","35","1015"
1/7/2021 9:03:51 AM,"645","22.2","35","1015"
1/7/2021 9:04:51 AM,"645","22.2","35","1015"
1/7/2021 9:05:51 AM,"645","22.2","35","1015"
1/7/2021 9:06:51 AM,"645","22.2","35","1015"
1/7/2021 9:07:51 AM,"645","22.2","35","1015"
1/7/2021 9:08:51 AM,"662","22.2","35","1015"
1/7/2021 9:09:51 AM,"662","22.2","35","1015"
1/7/2021 9:10:51 AM,"662","22.2","35","1015"
1/7/2021 9:11:51 AM,"662","22.2","35","1015"
1/7/2021 9:12:51 AM,"662","22.2","35","1015"
1/7/2021 9:13:51 AM,"652","22.1","35","1015"
1/7/2021 9:14:51 AM,"652","22.1","35","1015"
1/7/2021 9:15:51 AM,"652","22.1","35","1015"
1/7/2021 9:16:51 AM,"652","22.1","35","1015"
1/7/2021 9:17:51 AM,"652","22.1","35","1015"
1/7/2021 9:18:51 AM,"636","22.2","35","1015"
1/7/2021 9:19:51 AM,"636","22.2","35","1015"
1/7/2021 9:20:51 AM,"636","22.2","35","1015"
1/7/2021 9:21:51 AM,"636","22.2","35","1015"
1/7/2021 9:22:51 AM,"636","22.2","35","1015"
1/7/2021 9:23:51 AM,"632","22.1","35","1015"
1/7/2021 9:24:51 AM,"632","22.1","35","1015"
1/7/2021 9:25:51 AM,"632","22.1","35","1015"
1/7/2021 9:26:51 AM,"632","22.1","35","1015"
1/7/2021 9:27:51 AM,"632","22.1","35","1015"
1/7/2021 9:28:51 AM,"631","22.1","35","1015"
1/7/2021 9:29:51 AM,"631","22.1","35","1015"
1/7/2021 9:30:51 AM,"631","22.1","35","1015"
1/7/2021 9:31:51 AM,"631","22.1","35","1015"
1/7/2021 9:32:51 AM,"631","22.1","35","1015"
1/7/2021 9:33:51 AM,"631","22.2","35","1015"
1/7/2021 9:34:51 AM,"631","22.2","35","1015"
